repo_name,sha,author_login,author_name,authored_at,committed_at,message_title,parent_count,is_merge_commit
my-oss-contributions,1cfbf0eead4b5d59f184d32471f462770b727d9f,Anamika1608,Anamika Aggarwal,2025-08-16T05:16:28Z,2025-08-16T05:16:28Z,add logo overflow cilium contribution,1,false
my-oss-contributions,ade4fb7d60482af94e1c4697fb0c5d5c081e6c90,Anamika1608,Anamika Aggarwal,2025-08-18T13:43:20Z,2025-08-18T13:43:20Z,Update README.md: add cilium contributions,1,false
my-oss-contributions,3303e3d5ef5a6b21cdff4035c7188911e20a2759,Anamika1608,Anamika Aggarwal,2025-08-18T13:43:38Z,2025-08-18T13:43:38Z,Update README.md,1,false
my-oss-contributions,d6408d45ee4e4335b7b9887b52d1607f20a7c2a5,Anamika1608,Anamika Aggarwal,2025-08-23T12:59:45Z,2025-08-23T12:59:45Z,Update README.md,1,false
my-oss-contributions,e1d77d61107d4ad6ba0580dcfc9e521795909ba8,Anamika1608,Anamika Aggarwal,2025-09-01T16:13:11Z,2025-09-01T16:13:11Z,Update README.md,1,false
my-oss-contributions,25a0e7c75eca4b5fa192b0781f7023862db757ff,Anamika1608,Anamika Aggarwal,2026-03-11T18:01:29Z,2026-03-11T18:01:29Z,Add P4Lang contributions section to README,1,false
my-oss-contributions,fb89941594aa3cc85b84e89ad1664b894f9bca48,Anamika1608,Anamika Aggarwal,2026-03-26T17:18:18Z,2026-03-26T17:18:18Z,Update pull request statuses and add Dataframe contributions,1,false
portfolio,39b28a3103e2a1d3c1ab1995da1db065f2dee83f,Anamika1608,Anamika Aggarwal,2025-04-12T17:13:14Z,2025-04-12T17:13:14Z,Initial commit,0,false
portfolio,677322153916245e0153caa3c71dc16cc6819da3,Anamika1608,Anamika Aggarwal,2025-04-24T16:08:51Z,2025-04-24T16:08:51Z,Added CNAME,1,false
portfolio,d3312551b4b33eb9b3328ea11839093e953d1e92,Anamika1608,Anamika Aggarwal,2025-04-25T21:58:10Z,2025-04-25T21:58:10Z,create-next-app,1,false
portfolio,4e58997f88974740adc295c6f72491873d555804,Anamika1608,Anamika Aggarwal,2025-04-26T14:28:02Z,2025-04-26T14:28:02Z,added header; theme toggle component,1,false
portfolio,a503d656d29e641bd17ab3e6a2462c3ac8ff38c1,Anamika1608,Anamika Aggarwal,2025-04-26T18:04:09Z,2025-04-26T18:04:09Z,integrated google fonts; theme provider; hero section,1,false
portfolio,8ab67860bdc996e39c8d0dcc388e6c8977ed7bad,Anamika1608,Anamika Aggarwal,2025-04-26T21:08:12Z,2025-04-26T21:08:12Z,heroSection: added hack and startups exp,1,false
portfolio,e0491511382a01f44930c9326b871e5e025e7cec,Anamika1608,Anamika Aggarwal,2025-04-26T21:46:31Z,2025-04-26T21:46:31Z,added featuredProjects card components; refactor file names,1,false
portfolio,4253c1ad36d9f420b1af150b1dfb8bcf0d569313,Anamika1608,Anamika Aggarwal,2025-04-27T10:41:51Z,2025-04-27T10:41:51Z,added featured-projects section,1,false
portfolio,b25fd156b7a1e7ac93af191212aaa6668e6c21e2,Anamika1608,Anamika Aggarwal,2025-04-28T18:27:33Z,2025-04-28T18:27:33Z,fix:projectGrid structure and make it responsive,1,false
portfolio,33b05c203d5d78ec804c3f864b29a0606b87efa2,Anamika1608,Anamika Aggarwal,2025-04-28T20:09:24Z,2025-09-04T19:51:22Z,"make hero-section responsive, add featured project details",1,false
portfolio,a47c9cfb99680b5aaab1fa24dcf5fb06c645de4b,Anamika1608,Anamika Aggarwal,2025-09-05T11:36:27Z,2025-09-05T11:36:27Z,Edit navbar and add stack animation to featured projects,1,false
portfolio,93ca9542d4063907cfa53c586b3b388a29dd45e1,Anamika1608,Anamika Aggarwal,2025-09-05T22:00:10Z,2025-09-05T22:00:10Z,Add github contribution heatmap component,1,false
portfolio,74f4b324208b442dfd98bc5ca99c29c726a55c52,Anamika1608,Anamika Aggarwal,2025-09-06T16:05:59Z,2025-09-06T16:05:59Z,Add work experience component,1,false
portfolio,e88275063ae403362a916e06dd7a5b7406e81ef9,Anamika1608,Anamika Aggarwal,2025-09-07T13:09:49Z,2025-09-07T13:09:49Z,add open source contribution component,1,false
portfolio,684f8e523ee1e99aedb7887f0e9fec46844ace83,Anamika1608,Anamika Aggarwal,2025-09-07T18:12:55Z,2025-09-07T18:12:55Z,Add link card in open source contributions,1,false
portfolio,cf423303458b772bd29d144b0cf14bf56cb8bbbf,Anamika1608,Anamika Aggarwal,2025-09-07T19:19:11Z,2025-09-07T19:19:11Z,Edit Get in touch button with cal link,1,false
portfolio,6dcc535793374085b60b5aa6c248197b76b09196,Anamika1608,Anamika Aggarwal,2025-09-07T21:37:51Z,2025-09-07T21:37:51Z,edit project grid in project section,1,false
portfolio,8c5e2cd989092ce8bbf191331331edff8a176978,Anamika1608,Anamika Aggarwal,2025-09-07T22:51:20Z,2025-09-07T22:51:20Z,Add more stuff projects component,1,false
portfolio,0dad22ad6431b2e644a58093db3c7b16a0ce3282,Anamika1608,Anamika Aggarwal,2025-09-10T10:47:20Z,2025-09-10T10:47:20Z,Add detoxie webpage and web3 project,1,false
portfolio,e6e121edb3f48fbadccad23830e27cb95a8982a0,Anamika1608,Anamika Aggarwal,2025-09-10T13:29:59Z,2025-09-10T13:29:59Z,Add reccomendation section,1,false
portfolio,bfec55c48888115ca288aa7a1a798ccaa74f9a04,Anamika1608,Anamika Aggarwal,2025-09-11T05:55:11Z,2025-09-11T05:55:11Z,add blog section,1,false
portfolio,0f0c37ef2e1fdced287adf4a6750447f12a5c34a,Anamika1608,Anamika Aggarwal,2025-09-11T11:59:34Z,2025-09-11T12:03:43Z,Add contact me section,1,false
portfolio,b80e66271f25f542c990f4d1dcdf8b7278041509,Anamika1608,Anamika Aggarwal,2025-09-11T13:36:15Z,2025-09-11T13:36:15Z,Make the spacing look consistent and refactor cards,1,false
portfolio,6fb735da079b6e96335950d92024a28defb07aaa,Anamika1608,Anamika Aggarwal,2025-09-11T14:56:21Z,2025-09-11T14:56:21Z,Edit hero section and blog content,1,false
portfolio,de99ca4e0bc05b045aa9f698b67f4eab037d4111,Anamika1608,Anamika Aggarwal,2025-09-11T15:51:33Z,2025-09-11T15:51:33Z,Edit hero section and work experience,1,false
portfolio,dac16cee93ed0ba342ab09fbcc533da3c5ab4a50,Anamika1608,Anamika Aggarwal,2025-09-11T16:35:41Z,2025-09-11T16:35:41Z,Make the project section responsive,1,false
portfolio,e048ea0a98136796ffe3ccd497e7697dbd6216ee,Anamika1608,Anamika Aggarwal,2025-09-11T16:47:30Z,2025-09-11T16:49:45Z,update favicon,1,false
portfolio,967457897d69bff8fdbc49c5afa76cbdd87773e8,Anamika1608,Anamika Aggarwal,2025-09-11T17:04:48Z,2025-09-11T17:04:48Z,Remove dark theme,1,false
portfolio,4cc76ecb53aa15a0b25ff9a1fb10e8d74796d16a,Anamika1608,Anamika Aggarwal,2025-09-11T17:13:55Z,2025-09-11T17:13:55Z,fix hackathon line in hero section,1,false
portfolio,4d62e3c68a0f93f01f2a696d05fdeb815a0e4d18,Anamika1608,Anamika Aggarwal,2025-09-16T06:54:32Z,2025-09-16T06:54:32Z,change mail address,1,false
portfolio,393449a5f6978d375139c54ec02a49ce70cce815,Anamika1608,Anamika Aggarwal,2025-10-02T09:46:56Z,2025-10-02T09:46:56Z,add resume endpoint,1,false
portfolio,11c479c84a63fcbbb48f1a9052516d533d76352c,Anamika1608,Anamika Aggarwal,2026-01-02T15:52:35Z,2026-01-02T15:52:35Z,"Merge pull request #1 from Anamika1608/vercel/react-server-components-cve-vu-2my32q",2,true
portfolio,9d7656a7781976e75a3adf03555a60e1751dc4b3,Anamika1608,Anamika Aggarwal,2026-01-02T15:54:41Z,2026-01-02T15:54:41Z,"Merge pull request #2 from Anamika1608/vercel/vercel-web-analytics-to-nextjs-bm5v6f",2,true
portfolio,cf6b4c956bca22a8562f6d5126284d544708a83d,Anamika1608,Anamika Aggarwal,2026-01-02T16:28:53Z,2026-01-02T16:28:53Z,Downgrade 'next' dependency version,1,false
portfolio,2161e2071623c867a1a95a826d2c272fc7a8caa9,Anamika1608,Anamika AggarwaL,2026-02-02T05:50:42Z,2026-02-02T05:50:42Z,add scaling-playbook route,1,false
portfolio,5508bbaee7274b0707eae31132944f0db1bd21e9,Anamika1608,Anamika AggarwaL,2026-02-04T14:34:35Z,2026-02-04T14:34:35Z,replace crafitng word with building,1,false
portfolio,5a87b011a12d41d387e8b3b53334c0c33a203a12,Anamika1608,Anamika Aggarwal,2026-03-12T18:55:49Z,2026-03-12T18:55:49Z,Update resume redirect destination URL,1,false
ptf,22d411939fe86ff5125b36d0ecb8fcd836d4e328,Anamika1608,Anamika AggarwaL,2026-03-10T17:49:14Z,2026-03-10T17:49:14Z,Add automated monthly release workflows,1,false
ptf,83600af94d2f7b6238ccb0aec1f40fa76983a77b,Anamika1608,Anamika Aggarwal,2026-03-10T17:49:42Z,2026-03-10T17:49:42Z,"Merge pull request #1 from Anamika1608/automated-monthly-releases",2,true
ptf,5a0cf24682ffeccaddadf009d24ce424667c5f90,Anamika1608,Anamika AggarwaL,2026-03-10T17:51:20Z,2026-03-10T17:51:20Z,"Fix: add git describe fallback, remove reviewers for fork testing",1,false
ptf,bde3a1c921dd57203c360215582574ae01704669,Anamika1608,Anamika Aggarwal,2026-03-10T17:51:32Z,2026-03-10T17:51:32Z,"Merge pull request #3 from Anamika1608/automated-monthly-releases",2,true
ptf,be600712d381958e9179d861c9b77798980886d0,Anamika1608,Anamika Aggarwal,2026-03-11T18:09:24Z,2026-03-11T18:09:24Z,"add skip check when no new commits (#5)",1,false
svelte,92d84e9f582eb446f3e0a8f3ed20ffb5e3e4b198,Anamika1608,Anamika Aggarwal,2025-10-24T08:08:26Z,2025-10-24T08:08:26Z,first commit,0,false
